sample_id,relative_path,split,x_start,x_end,y_start,y_end,z_start,z_end,susceptibility_si,susceptibility_log10,tmi_min_nt,tmi_max_nt,peak_absolute_tmi_nt
sample_000714,samples/sample_000714.npz,train,35,48,17,33,2,10,0.0003618985240905509,-3.4414131880458116,-0.6145096660103947,4.088093493666898,4.088093493666898
sample_000715,samples/sample_000715.npz,train,17,30,29,40,3,9,0.013787062549397131,-1.8605282540909647,-13.167887971733425,104.7511782929256,104.7511782929256
sample_000716,samples/sample_000716.npz,train,41,51,24,37,16,24,0.01279409335736793,-1.8929904845984615,-0.6966959809438262,9.974865079704378,9.974865079704378
sample_000717,samples/sample_000717.npz,train,39,43,25,41,2,7,0.02673796386905686,-1.572871667908056,-15.79055359183172,152.62708745862616,152.62708745862616
sample_000718,samples/sample_000718.npz,train,26,35,32,39,5,10,0.059171467128869955,-1.2278876624608066,-14.117509030864005,172.25937849458404,172.25937849458404
sample_000719,samples/sample_000719.npz,train,26,37,35,39,3,6,0.09312616684335262,-1.0309282726280316,-31.61807254906732,282.63062651917215,282.63062651917215
sample_000720,samples/sample_000720.npz,train,31,45,34,46,14,18,0.0022348784948329863,-2.6507460834752195,-0.14027405501262352,1.805594530561667,1.805594530561667
sample_000721,samples/sample_000721.npz,train,41,51,43,51,9,14,0.004380447896334993,-2.3584814810571486,-0.4257239495036208,5.651883787682222,5.651883787682222
sample_000722,samples/sample_000722.npz,train,11,18,23,28,14,18,0.0010792251056255333,-2.9668879603822846,-0.015314449200003143,0.22315823480803482,0.22315823480803482
sample_000723,samples/sample_000723.npz,train,13,23,18,30,11,19,0.0001982102848155081,-3.7028738144181643,-0.02225755196739443,0.30936054895770126,0.30936054895770126
sample_000724,samples/sample_000724.npz,train,17,31,8,21,11,14,0.001512138047090931,-2.8204085591303727,-0.1432492231777182,1.684262929963778,1.684262929963778
sample_000725,samples/sample_000725.npz,train,39,43,44,48,4,9,0.00022371238451442701,-3.650309973089786,-0.022047158331051246,0.33468252949796135,0.33468252949796135
sample_000726,samples/sample_000726.npz,train,29,41,39,44,11,18,0.010364241105557667,-1.9844624924832712,-0.5864988001833653,8.147283443097447,8.147283443097447
sample_000727,samples/sample_000727.npz,train,30,37,40,47,15,21,0.00043748436979835906,-3.3590374585995724,-0.009374352567157825,0.1386374612062956,0.1386374612062956
sample_000728,samples/sample_000728.npz,train,30,37,42,52,11,15,0.00044275272810751144,-3.35383875413927,-0.02124492366480344,0.2951314695703501,0.2951314695703501
sample_000729,samples/sample_000729.npz,train,16,27,35,40,12,14,0.027351835522316563,-1.5630135237925193,-0.5276886767083444,7.025122261011305,7.025122261011305
sample_000730,samples/sample_000730.npz,train,36,50,35,48,14,16,0.008257297088222546,-2.083162089698069,-0.32611637102643437,4.073180558617642,4.073180558617642
sample_000731,samples/sample_000731.npz,train,11,16,37,46,6,12,0.07656022115298049,-1.115996820719975,-9.89515947199255,140.3717795557813,140.3717795557813
sample_000732,samples/sample_000732.npz,train,13,17,38,52,6,10,0.003698333616554943,-2.4319939148929843,-0.45061803985726684,5.546637096696102,5.546637096696102
sample_000733,samples/sample_000733.npz,train,43,55,16,25,8,12,0.05391727335117539,-1.268272078610726,-7.794698409280888,92.5509638196759,92.5509638196759
sample_000734,samples/sample_000734.npz,train,18,31,10,14,6,9,0.002398680485113161,-2.6200275981321237,-0.276693473438934,2.939970727242007,2.939970727242007
sample_000735,samples/sample_000735.npz,train,31,36,16,27,4,8,0.006731425939475978,-2.171892928042066,-1.7090881341226931,20.192842086337905,20.192842086337905
sample_000736,samples/sample_000736.npz,train,11,24,34,49,11,16,0.0012048161691549815,-2.9190792126841574,-0.16584775947109834,2.0183579128414544,2.0183579128414544
sample_000737,samples/sample_000737.npz,train,35,40,8,24,6,9,0.0005052292288003262,-3.2965115323457255,-0.07033297503785724,0.7965977521307311,0.7965977521307311
sample_000738,samples/sample_000738.npz,train,49,55,22,29,14,16,0.09353667933189642,-1.0290180521464833,-0.9346262527800306,13.448358392937699,13.448358392937699
sample_000739,samples/sample_000739.npz,train,36,41,41,45,12,17,0.0056505595755426165,-2.2479085418200673,-0.07683599283022345,1.1530420718898455,1.1530420718898455
sample_000740,samples/sample_000740.npz,train,22,32,20,27,6,12,0.048829053854650306,-1.3113216908230938,-9.862296636161512,125.40729272017727,125.40729272017727
sample_000741,samples/sample_000741.npz,train,24,30,40,54,6,14,0.02096664185086723,-1.6784711232984542,-4.787187174371623,63.26703499435873,63.26703499435873
sample_000742,samples/sample_000742.npz,train,11,24,20,27,9,11,0.0011174648186761862,-2.951766140943509,-0.06862587601382869,0.7997035015203064,0.7997035015203064
sample_000743,samples/sample_000743.npz,train,19,34,12,19,7,11,0.002802253267659061,-2.552492615739733,-0.518538738701889,5.476492040637371,5.476492040637371
sample_000744,samples/sample_000744.npz,train,23,36,37,49,15,22,0.0003846610641084386,-3.4149217713189506,-0.027106695567749674,0.3713353466350979,0.3713353466350979
sample_000745,samples/sample_000745.npz,train,28,36,15,24,12,15,0.011455668866124091,-1.9409795484312542,-0.3839031997314252,5.29723661722967,5.29723661722967
sample_000746,samples/sample_000746.npz,train,42,47,19,26,3,11,0.014633903824344627,-1.8346398035252358,-4.431101883860627,66.18100361080442,66.18100361080442
sample_000747,samples/sample_000747.npz,train,41,52,16,26,7,9,0.00027189169371005887,-3.565604059904183,-0.03322403703515652,0.3615664265870729,0.3615664265870729
sample_000748,samples/sample_000748.npz,train,21,33,33,46,15,19,0.06419143770308444,-1.1925228972628492,-3.173876711204636,42.3837905320044,42.3837905320044
sample_000749,samples/sample_000749.npz,train,12,20,17,24,13,21,0.010043868860929749,-1.9980989663440591,-0.3911903716673438,5.850397788189511,5.850397788189511
sample_000750,samples/sample_000750.npz,train,26,33,34,44,4,9,0.02191850612711967,-1.6591890488581598,-7.68004450581643,89.52053523847701,89.52053523847701
sample_000751,samples/sample_000751.npz,train,15,30,31,37,4,6,0.004054514854979884,-2.3920611040693758,-1.24645188278456,9.31814417008479,9.31814417008479
sample_000752,samples/sample_000752.npz,train,32,39,42,52,9,12,0.01686035009109659,-1.7731334118552335,-1.0513505166612296,13.972953092323307,13.972953092323307
sample_000753,samples/sample_000753.npz,train,16,22,18,27,3,10,0.0008132233197321929,-3.0897901761655766,-0.3546024959997578,4.47969469134539,4.47969469134539
sample_000754,samples/sample_000754.npz,train,21,36,16,24,11,18,0.003153996906407738,-2.501138736983878,-0.34349025927651644,4.425792639945945,4.425792639945945
sample_000755,samples/sample_000755.npz,train,25,32,40,46,9,12,0.01300101046853069,-1.8860228920121855,-0.5186237643426049,7.158969586871078,7.158969586871078
sample_000756,samples/sample_000756.npz,train,37,46,16,27,10,17,0.00028591577875838723,-3.5437618766860535,-0.03101225740356079,0.42780368055054185,0.42780368055054185
sample_000757,samples/sample_000757.npz,train,16,24,52,56,12,18,0.0461453928811233,-1.3358716520851708,-1.0959947571904884,16.159752456957293,16.159752456957293
sample_000758,samples/sample_000758.npz,train,9,16,15,31,2,6,0.011702753759976132,-1.9317119329510004,-10.648010646492398,82.36617404669936,82.36617404669936
sample_000759,samples/sample_000759.npz,train,28,44,21,35,15,21,0.09503275139049662,-1.0221266968490301,-8.558464594675886,109.97428435965386,109.97428435965386
sample_000760,samples/sample_000760.npz,train,9,23,18,24,15,20,0.00032709003495118023,-3.4853326867880052,-0.010617763096338786,0.14437011733405422,0.14437011733405422
sample_000761,samples/sample_000761.npz,train,12,19,18,22,10,17,0.0992592922874699,-1.0032288256200808,-3.2917140110811163,49.644378840540995,49.644378840540995
sample_000762,samples/sample_000762.npz,train,43,51,44,50,14,19,0.0018246470703575908,-2.7388211258479314,-0.04065370404336889,0.591921181375693,0.591921181375693
sample_000763,samples/sample_000763.npz,train,15,28,8,15,14,20,0.00012857437299321737,-3.8908455848855406,-0.005908982364316035,0.08133194802283203,0.08133194802283203
sample_000764,samples/sample_000764.npz,train,22,28,40,56,7,15,0.0010846950268451308,-2.964692351010036,-0.21133886648668354,2.7660528932996504,2.7660528932996504
sample_000765,samples/sample_000765.npz,train,15,21,44,56,15,21,0.011903143264846023,-1.9243383392528055,-0.36194204047383105,5.247724522961165,5.247724522961165
sample_000766,samples/sample_000766.npz,train,18,31,34,47,16,18,0.02532152351328783,-1.596510167789404,-0.6710236935645598,8.789829409988368,8.789829409988368
sample_000767,samples/sample_000767.npz,train,29,38,14,27,12,15,0.0017733093516916697,-2.7512154956379975,-0.09120025743990179,1.1984200435732282,1.1984200435732282
sample_000768,samples/sample_000768.npz,train,11,23,42,49,11,17,0.0005453066663027582,-3.26335919308742,-0.039722467160276845,0.5366974432982129,0.5366974432982129
sample_000769,samples/sample_000769.npz,train,30,42,29,36,12,16,0.0002676205283495018,-3.5724805762294465,-0.012776179007144626,0.16972167654221873,0.16972167654221873
sample_000770,samples/sample_000770.npz,train,15,24,29,40,7,15,0.00012428970007839245,-3.9055648599702675,-0.027177297594873015,0.3634047279065541,0.3634047279065541
sample_000771,samples/sample_000771.npz,train,47,56,12,20,2,6,0.0001806993598627905,-3.7430433859479235,-0.1546398873180235,1.2625338017020364,1.2625338017020364
sample_000772,samples/sample_000772.npz,train,30,42,20,31,5,7,0.00014935266208238772,-3.8257870320662954,-0.03961572243080202,0.34554755592684516,0.34554755592684516
sample_000773,samples/sample_000773.npz,train,37,44,30,43,14,18,0.00024210794185585674,-3.6159909641823744,-0.00834348494190118,0.11627456787674958,0.11627456787674958
sample_000774,samples/sample_000774.npz,train,43,48,43,49,10,16,0.08497794861467856,-1.070693757078919,-2.8139391713294435,42.35610878169871,42.35610878169871
sample_000775,samples/sample_000775.npz,train,36,52,30,35,11,19,0.00030647749409078206,-3.5136014120136068,-0.023853522401720922,0.31146709709544484,0.31146709709544484
sample_000776,samples/sample_000776.npz,train,14,27,34,48,6,9,0.0028588896568257373,-2.543802606571527,-0.8790431276892016,8.028560374173905,8.028560374173905
sample_000777,samples/sample_000777.npz,train,42,48,38,48,15,17,0.0019100076628986162,-2.7189648903711685,-0.022255876374981914,0.3170897879213376,0.3170897879213376
sample_000778,samples/sample_000778.npz,train,19,34,39,51,6,11,0.005104173169634898,-2.2920745996981235,-2.1012647247051732,19.987505009827398,19.987505009827398
sample_000779,samples/sample_000779.npz,train,11,27,32,46,13,20,0.0006981278662328118,-3.156065026497825,-0.0932446244146059,1.1728754523638592,1.1728754523638592
sample_000780,samples/sample_000780.npz,train,29,33,39,44,12,19,0.006033795491705922,-2.219409413804513,-0.09649435300690644,1.489875957871574,1.489875957871574
sample_000781,samples/sample_000781.npz,train,25,32,48,53,16,23,0.048876792243450255,-1.3108973043342909,-0.705774870216634,10.622147447834756,10.622147447834756
sample_000782,samples/sample_000782.npz,train,28,44,40,49,13,20,0.004548176348099689,-2.342162704599562,-0.41123517090926703,5.354890268457185,5.354890268457185
sample_000783,samples/sample_000783.npz,train,18,34,27,37,10,17,0.00022100247500801373,-3.655602862621205,-0.037811361852455004,0.45913660050959365,0.45913660050959365
sample_000784,samples/sample_000784.npz,train,29,43,9,24,8,12,0.00055952325562095,-3.252181858057957,-0.13540031607398667,1.404807973812106,1.404807973812106
sample_000785,samples/sample_000785.npz,train,28,35,23,33,6,9,0.0035591634405242843,-2.4486520682793733,-0.508506295058297,6.172133645251898,6.172133645251898
sample_000786,samples/sample_000786.npz,train,47,55,15,29,6,12,0.00012976971522015595,-3.886826648424516,-0.03609542846724435,0.43072154340826835,0.43072154340826835
sample_000787,samples/sample_000787.npz,train,23,31,20,34,12,19,0.02147974087136396,-1.6679709622097052,-1.7504094678093995,24.37549291061827,24.37549291061827
sample_000788,samples/sample_000788.npz,train,15,26,15,29,4,9,0.004603161536132924,-2.3369437843890584,-2.902773419100045,25.798112923767665,25.798112923767665
sample_000789,samples/sample_000789.npz,train,24,33,35,46,12,16,0.002350576169653145,-2.628825671076848,-0.12819856695267162,1.7362751128267415,1.7362751128267415
sample_000790,samples/sample_000790.npz,train,39,52,26,42,7,12,0.0035659052804262264,-2.447830196980786,-1.2002828651901243,12.230460362240013,12.230460362240013
sample_000791,samples/sample_000791.npz,train,11,24,26,33,13,17,0.00023213827640034614,-3.634253244469065,-0.009909509054250556,0.13123886531496537,0.13123886531496537
sample_000792,samples/sample_000792.npz,train,27,34,15,30,7,9,0.03368697164633494,-1.4725380289832692,-3.5475449821664182,40.00139213976595,40.00139213976595
sample_000793,samples/sample_000793.npz,train,37,43,33,43,11,19,0.00046830126713341474,-3.3294746670987543,-0.02729124077990994,0.4066927031138286,0.4066927031138286
sample_000794,samples/sample_000794.npz,train,44,53,37,50,10,13,0.00864545668610697,-2.063212060687608,-0.6695003435860966,8.441244937604862,8.441244937604862
sample_000795,samples/sample_000795.npz,train,36,52,43,56,2,10,0.01350867716493035,-1.8693871771141062,-24.6527264925437,151.76714617511766,151.76714617511766
sample_000796,samples/sample_000796.npz,train,10,25,9,25,7,10,0.00029159247577182615,-3.5352236867084397,-0.0829785669497983,0.7447646361919178,0.7447646361919178
sample_000797,samples/sample_000797.npz,train,35,40,19,33,3,8,0.000160125911255971,-3.7955383857261724,-0.07225566860207228,0.7671300779957188,0.7671300779957188
sample_000798,samples/sample_000798.npz,train,24,29,35,44,15,22,0.019217591221920943,-1.7163010487479435,-0.4073315409381018,6.108781072670423,6.108781072670423
sample_000799,samples/sample_000799.npz,train,25,40,36,48,9,17,0.00010706994352261388,-3.9703324264068067,-0.025817860723676513,0.31163750829488773,0.31163750829488773
sample_000800,samples/sample_000800.npz,train,33,46,23,35,4,7,0.0001482622071085283,-3.8289695390320286,-0.08053857165250984,0.6092142425088278,0.6092142425088278
sample_000801,samples/sample_000801.npz,train,31,35,36,42,6,8,0.038610904642694906,-1.4132900228585226,-1.6829709709755587,23.0037384011244,23.0037384011244
sample_000802,samples/sample_000802.npz,train,19,33,19,30,12,20,0.06543673320533867,-1.1841783900566059,-7.863038752200624,104.64490041104739,104.64490041104739
sample_000803,samples/sample_000803.npz,train,17,32,32,38,7,10,0.0001870584771845164,-3.72802260550355,-0.025851750839708282,0.2648068993358494,0.2648068993358494
sample_000804,samples/sample_000804.npz,train,29,45,33,47,14,21,0.03686837581062811,-1.4333459942631208,-4.206338403079583,53.89936720395263,53.89936720395263
sample_000805,samples/sample_000805.npz,train,40,54,32,41,15,22,0.009510961270068598,-2.021775586828233,-0.5523840416346718,7.598359654630636,7.598359654630636
sample_000806,samples/sample_000806.npz,train,28,32,26,37,7,9,0.0034368329301411103,-2.463841579088072,-0.17386034805698494,2.2371875880076635,2.2371875880076635
sample_000807,samples/sample_000807.npz,train,18,33,10,22,4,8,0.0007480529888807524,-3.1260676374785463,-0.5181065216817277,3.8168544937693443,3.8168544937693443
sample_000808,samples/sample_000808.npz,train,41,51,32,40,9,13,0.05161392702842073,-1.287233096522161,-4.462338407366704,58.030110549713065,58.030110549713065
sample_000809,samples/sample_000809.npz,train,25,38,47,53,2,9,0.004735178365764082,-2.3246636572503316,-4.577498459904291,39.252706275910256,39.252706275910256
sample_000810,samples/sample_000810.npz,train,28,41,27,37,14,21,0.00409169806426259,-2.3880964213583824,-0.28486747027413,3.9086915130951105,3.9086915130951105
sample_000811,samples/sample_000811.npz,train,9,22,43,53,10,12,0.08725071854609832,-1.0592309877576591,-5.723222719112896,67.1937426173621,67.1937426173621
sample_000812,samples/sample_000812.npz,train,22,29,27,34,2,7,0.004465584948256142,-2.3501216446901623,-2.9556426593632685,30.854647093513073,30.854647093513073
sample_000813,samples/sample_000813.npz,train,35,39,15,29,6,9,0.0004086148535841851,-3.3886858503506603,-0.042628612247925704,0.5107378564051008,0.5107378564051008
sample_000814,samples/sample_000814.npz,train,34,38,30,45,4,9,0.0003930465366406498,-3.405556026190153,-0.1024519676490026,1.162079934533662,1.162079934533662
sample_000815,samples/sample_000815.npz,train,12,22,34,49,6,13,0.007328482675962379,-2.1349859344543383,-2.7358226775544767,31.184110346894137,31.184110346894137
sample_000816,samples/sample_000816.npz,train,29,45,11,24,4,8,0.0018770756215836795,-2.7265182306418696,-1.4294474045845091,9.82079689033281,9.82079689033281
sample_000817,samples/sample_000817.npz,train,50,55,8,16,12,16,0.00028612762282900507,-3.543440213277844,-0.0066098156954820225,0.09604683629893268,0.09604683629893268
sample_000818,samples/sample_000818.npz,train,20,29,24,39,7,12,0.003324315904378971,-2.4782977126226875,-0.772587843834112,8.970084639906686,8.970084639906686
sample_000819,samples/sample_000819.npz,train,31,38,28,35,7,14,0.00511358490230271,-2.2912745289409164,-0.5826420775046203,8.483779672608566,8.483779672608566
sample_000820,samples/sample_000820.npz,train,37,41,22,27,6,12,0.00010490277519886284,-3.9792130224107347,-0.0065262988718442164,0.10018736542389882,0.10018736542389882
sample_000821,samples/sample_000821.npz,train,26,31,41,53,5,7,0.072893925490909,-1.1373086614721162,-9.30026434446018,105.86143443685158,105.86143443685158
sample_000822,samples/sample_000822.npz,train,37,53,21,28,3,8,0.0005452743462761946,-3.2633849342456354,-0.44108669034240366,3.2378722019307733,3.2378722019307733
sample_000823,samples/sample_000823.npz,train,46,52,15,27,16,21,0.011785091200808633,-1.9286670522695109,-0.2750797177223805,3.9726577297219783,3.9726577297219783
sample_000824,samples/sample_000824.npz,train,27,32,13,27,12,19,0.003640982722673216,-2.4387813818915127,-0.18710936225408925,2.672238002160921,2.672238002160921
sample_000825,samples/sample_000825.npz,train,40,54,29,35,15,21,0.07490810458843129,-1.1254711918116422,-2.7129228540047525,37.30566774964757,37.30566774964757
sample_000826,samples/sample_000826.npz,train,15,25,12,27,5,12,0.000254317997963081,-3.5946229039239253,-0.12407499985206506,1.3328550991900805,1.3328550991900805
sample_000827,samples/sample_000827.npz,train,51,55,24,32,13,16,0.00014774930161816642,-3.83047456326629,-0.0018506007672527492,0.027023110688225254,0.027023110688225254
sample_000828,samples/sample_000828.npz,train,31,40,30,43,15,20,0.003923836896722155,-2.4062890533628676,-0.17065983253837094,2.3780369682551252,2.3780369682551252
sample_000829,samples/sample_000829.npz,train,47,54,32,37,9,12,0.00014573015905921814,-3.8364505610811515,-0.004898972716539148,0.06850531644730506,0.06850531644730506
sample_000830,samples/sample_000830.npz,train,38,44,27,36,9,13,0.001039435452582474,-2.9832024745457164,-0.060969724200172645,0.8485502680655651,0.8485502680655651
sample_000831,samples/sample_000831.npz,train,15,29,10,15,12,15,0.043067762853816284,-1.3658476869900498,-1.41784302785292,18.0564207776334,18.0564207776334
sample_000832,samples/sample_000832.npz,train,18,23,33,37,9,13,0.00010179721693509398,-3.992264095145168,-0.0023656443415768134,0.03479311989274685,0.03479311989274685
sample_000833,samples/sample_000833.npz,train,32,40,31,43,11,13,0.00101443808224968,-2.9937744556369745,-0.03924643049625235,0.514226523955618,0.514226523955618
sample_000834,samples/sample_000834.npz,train,28,43,20,26,10,15,0.0006473449470871296,-3.188864237576188,-0.05623035944833068,0.6904183584891779,0.6904183584891779
sample_000835,samples/sample_000835.npz,train,36,49,28,41,12,19,0.0052982886380937705,-2.2758643860695846,-0.6474507068467671,8.476950870432677,8.476950870432677
sample_000836,samples/sample_000836.npz,train,41,53,8,15,7,12,0.06313926325367303,-1.199700490019524,-10.65430375071901,128.10503319356636,128.10503319356636
sample_000837,samples/sample_000837.npz,train,10,16,38,49,9,14,0.0002006021510641315,-3.697664414335173,-0.01567281232781761,0.2161933414284075,0.2161933414284075
sample_000838,samples/sample_000838.npz,train,18,24,24,31,10,12,0.02498269878122525,-1.6023606483283799,-0.5780988567609713,8.068160451606646,8.068160451606646
sample_000839,samples/sample_000839.npz,train,21,34,19,34,16,23,0.00016832464682700013,-3.773852288080845,-0.012491505149831194,0.16959423527175535,0.16959423527175535
sample_000840,samples/sample_000840.npz,train,43,55,29,42,8,10,0.0928042058076915,-1.0324323414785228,-11.194143676466357,119.36129341894593,119.36129341894593
sample_000841,samples/sample_000841.npz,train,40,56,14,22,3,7,0.0004539623656012182,-3.3429801495420026,-0.38178276720499016,2.526808690477769,2.526808690477769
sample_000842,samples/sample_000842.npz,train,30,40,18,28,4,6,0.0045865169244923626,-2.338516999583599,-1.437887026683549,12.543967647208476,12.543967647208476
sample_000843,samples/sample_000843.npz,train,42,51,38,48,13,16,0.0046398180768774016,-2.3334990474100277,-0.1580573907101864,2.1603521532053787,2.1603521532053787
sample_000844,samples/sample_000844.npz,train,13,24,37,53,2,4,0.0035142413193694454,-2.454168419257325,-3.4500429009649145,16.813861425524895,16.813861425524895
sample_000845,samples/sample_000845.npz,train,18,30,12,24,11,18,0.00018827407328864552,-3.725209481379616,-0.02384456454911115,0.3152524425730585,0.3152524425730585
sample_000846,samples/sample_000846.npz,train,45,50,49,54,14,20,0.017783633492429615,-1.749979500705804,-0.2317438177464246,3.496651927800988,3.496651927800988
sample_000847,samples/sample_000847.npz,train,8,19,34,49,16,21,0.0007550181496103024,-3.122042608396159,-0.03883953244127544,0.5279709871662719,0.5279709871662719
sample_000848,samples/sample_000848.npz,train,14,19,8,13,9,17,0.055961640879262274,-1.2521095598277912,-2.1403376795704907,33.72753286963551,33.72753286963551
sample_000849,samples/sample_000849.npz,train,9,23,20,33,11,16,0.004860929669082441,-2.3132806625194444,-0.6404715450726354,7.812055361608155,7.812055361608155
sample_000850,samples/sample_000850.npz,train,38,43,39,45,3,6,0.010673960568020039,-1.9716744059096976,-2.529811487960097,30.914556100201864,30.914556100201864
sample_000851,samples/sample_000851.npz,train,44,48,13,21,2,9,0.004629411721520372,-2.3344741930705295,-1.9871529178774254,26.899227877548384,26.899227877548384
sample_000852,samples/sample_000852.npz,train,39,48,9,13,10,16,0.0008544830830490475,-3.0682965309668555,-0.03400087083194278,0.48808357224166965,0.48808357224166965
sample_000853,samples/sample_000853.npz,train,22,36,45,55,11,17,0.04837263604139023,-1.3154002453170204,-5.629942789756948,71.75432950723966,71.75432950723966
sample_000854,samples/sample_000854.npz,train,36,48,12,27,8,14,0.03023767397198132,-1.519451619916409,-7.827895304080101,90.21532615620404,90.21532615620404
sample_000855,samples/sample_000855.npz,train,34,48,32,37,3,8,0.0013180651268842182,-2.88006313029766,-0.7374572964325636,6.237427557170324,6.237427557170324
sample_000856,samples/sample_000856.npz,train,8,22,36,50,14,20,0.0732756381047693,-1.1350403909151354,-6.783152752195235,88.32746612002762,88.32746612002762
sample_000857,samples/sample_000857.npz,train,17,33,39,44,16,22,0.004350699981984185,-2.3614408639978266,-0.12858156828909065,1.7432155207863762,1.7432155207863762
sample_000858,samples/sample_000858.npz,train,36,46,49,56,4,10,0.000438262902495063,-3.3582652893815164,-0.16899405631654388,1.9403135359526644,1.9403135359526644
sample_000859,samples/sample_000859.npz,train,39,52,51,56,11,18,0.007033720719544491,-2.1528148797450735,-0.4294374955597751,5.839335258021622,5.839335258021622
sample_000860,samples/sample_000860.npz,train,15,31,21,36,4,7,0.0005515973954004415,-3.2583777931957645,-0.3913076066363023,2.402427256685277,2.402427256685277
sample_000861,samples/sample_000861.npz,train,19,23,19,34,4,6,0.01947056550542015,-1.7106214345962054,-3.2771179552477587,32.9059864902469,32.9059864902469
sample_000862,samples/sample_000862.npz,train,20,26,14,30,5,8,0.0009726734578352407,-3.012032934924319,-0.21833854561236554,2.2774129033495907,2.2774129033495907
sample_000863,samples/sample_000863.npz,train,13,20,43,51,14,22,0.0002549679317849194,-3.5935144388783753,-0.008407686143207875,0.1261385610523223,0.1261385610523223
sample_000864,samples/sample_000864.npz,train,35,49,9,23,16,24,0.0003082515171652093,-3.5110947771982257,-0.024823567824341697,0.3391767003098048,0.3391767003098048
sample_000865,samples/sample_000865.npz,train,39,55,44,56,11,18,0.04789972259577405,-1.3196670017310201,-7.921182580720729,96.96191544210558,96.96191544210558
sample_000866,samples/sample_000866.npz,train,19,35,11,25,2,10,0.00985065461297239,-2.006534908045002,-18.60447282943362,111.74002178021453,111.74002178021453
sample_000867,samples/sample_000867.npz,train,27,41,34,40,15,23,0.002050699080626729,-2.688098063284186,-0.08627659344608818,1.2139306928985074,1.2139306928985074
sample_000868,samples/sample_000868.npz,train,35,51,41,50,5,12,0.014617007063625738,-1.8351415431658613,-7.598279569064504,73.2307373993397,73.2307373993397
sample_000869,samples/sample_000869.npz,train,12,18,25,41,12,14,0.0023620457773536707,-2.62671168984721,-0.07034273241189484,0.9184866080879996,0.9184866080879996
sample_000870,samples/sample_000870.npz,train,26,40,18,34,15,21,0.00019540268357619287,-3.709069476163155,-0.017360003572023778,0.2261714729636859,0.2261714729636859
sample_000871,samples/sample_000871.npz,train,37,49,25,38,8,13,0.005630722769241384,-2.249435854785185,-1.214432076658909,14.0238818912121,14.0238818912121
sample_000872,samples/sample_000872.npz,train,35,44,26,37,16,24,0.00010240950238889118,-3.9896597441063433,-0.004319664149954417,0.06311490028292253,0.06311490028292253
sample_000873,samples/sample_000873.npz,train,20,35,22,36,13,19,0.0011490896274184786,-2.939646095615286,-0.1332874960021063,1.6793475074825344,1.6793475074825344
sample_000874,samples/sample_000874.npz,train,27,38,25,41,13,19,0.0006879301736512214,-3.162455641324008,-0.06631231815733964,0.8719724587692586,0.8719724587692586
sample_000875,samples/sample_000875.npz,train,23,27,9,22,10,13,0.00021305690697983858,-3.671504382070861,-0.007501592886639664,0.10144941090925799,0.10144941090925799
sample_000876,samples/sample_000876.npz,train,29,40,14,22,14,18,0.0006135219982335709,-3.2121698607443574,-0.02121024155773362,0.2920013773901155,0.2920013773901155
sample_000877,samples/sample_000877.npz,train,35,40,13,28,9,17,0.00010452110455056325,-3.9807960094146706,-0.010526352948561635,0.14714726582464674,0.14714726582464674
sample_000878,samples/sample_000878.npz,train,44,52,51,56,2,8,0.0004002612157012752,-3.3976564898922854,-0.2296555204380155,2.579937947488067,2.579937947488067
sample_000879,samples/sample_000879.npz,train,26,40,21,36,2,4,0.03584136190048065,-1.4456154963696712,-41.44019303061504,169.99332212698562,169.99332212698562
sample_000880,samples/sample_000880.npz,train,19,30,10,25,11,18,0.0022983651641196793,-2.638580969484456,-0.3213449394754107,4.1871695063226735,4.1871695063226735
sample_000881,samples/sample_000881.npz,train,8,16,14,21,10,18,0.016206845520474165,-1.7903015074443656,-1.0961230338385408,16.26778175665243,16.26778175665243
sample_000882,samples/sample_000882.npz,train,48,52,15,21,12,14,0.005765022111623442,-2.239199022638557,-0.04936852835974568,0.7205639650919238,0.7205639650919238
sample_000883,samples/sample_000883.npz,train,20,28,23,39,2,10,0.023330555255901962,-1.6320749250851723,-26.357231022136222,233.79989142423943,233.79989142423943
sample_000884,samples/sample_000884.npz,train,33,42,25,36,12,15,0.023232902874228935,-1.6338965231530267,-1.0398773980586014,13.908060712233675,13.908060712233675
sample_000885,samples/sample_000885.npz,train,24,31,14,23,11,17,0.010278945793382293,-1.9880514242117395,-0.5613168235321819,8.077182281381399,8.077182281381399
sample_000886,samples/sample_000886.npz,train,11,17,20,34,6,12,0.02675732487036666,-1.5725573083972195,-5.671854557455815,71.11110150602147,71.11110150602147
sample_000887,samples/sample_000887.npz,train,31,41,24,35,4,12,0.015438090701910785,-1.8114064118304407,-8.576748948593377,96.5010612929221,96.5010612929221
sample_000888,samples/sample_000888.npz,train,34,50,42,56,3,11,0.0004187107838372317,-3.3780858537715512,-0.5508122129886306,3.9547363388936203,3.9547363388936203
sample_000889,samples/sample_000889.npz,train,36,46,22,34,15,23,0.035571046534494465,-1.448903357263755,-2.0803475094179333,29.80124463566074,29.80124463566074
sample_000890,samples/sample_000890.npz,train,16,26,24,33,9,16,0.011291199985344636,-1.947259900473632,-1.4030686177072769,19.174244568416146,19.174244568416146
sample_000891,samples/sample_000891.npz,train,41,51,32,46,14,21,0.005279837721991036,-2.277379425482642,-0.3849008863651899,5.3402760460262515,5.3402760460262515
sample_000892,samples/sample_000892.npz,train,21,30,31,37,14,18,0.061335677738417735,-1.2122868315568724,-1.3287314990812749,18.916500184464045,18.916500184464045
